76186,TOMATO,,11#,4-5CT LG,TOV,GS1 STK,,Magic,
76187,SQUASH-S,,CTN,FCY80,YSN,,,Fulgor,MEXICO
76188,EGGPLANT,,CTN,16CT FANCY,REG,,,,MEXICO
76189,BELL,,CTN,CHOICE,GREEN,,,Pamela,MEXICO
76190,BELL,,CTN,XLARGE,GREEN,,,Bj Bros,MEXICO
76191,BELL,ORG,11#,LARGE,RED,GS1 STK,,Agriferg,MEXICO
76192,BELL,ORG,15# ,JUMBO,GREEN,GS1 STK,,Agriferg,MEXICO
76193,TOMATO,ORG,1 LYR,42CT,BEEFSTEAK,GS1 STK,,,MEXICO
76194,TOMATO,,1 LYR,42CT,BEEFSTEAK,GS1 STK,,,
76195,CUCUMBER,,CTN,SELECT,,,,Bj Bros,MEXICO
76196,CUCUMBER,,CTN,SELECT,,,,Bj Bros,
76197,CUCUMBER,,CTN,LARGE,,,,Bj Bros,MEXICO
76198,CUCUMBER,,CTN,LARGE,,,,Bj Bros,
76199,BELL,ORG,CTN,CHOICE XL,GREEN,NOPLU,,Signature,MEXICO
76200,BELL,,CTN,CHOICE,RED,,,King O,MEXICO
76201,TOMATO,ORG,25#,MED,ROMA,GS1 STK,,Agriferg,MEXICO
76202,TOMATO,,25#,MED,ROMA,GS1 STK,,Agriferg,
76203,BELL,ORG,15# ,LARGE,GREEN,GS1 STK,,Agrivera,MEXICO
76204,BELL,,CTN,XLARGE,GREEN,,,PamPak,MEXICO
76206,HOT PEPPER,,SPLIT,10#,RED FRESNO,,,Casco,MEXICO
76207,HOT PEPPER,,SPLIT,10#,RED FRESNO,,,Casco,
76208,BELL,,CTN,JUMBO,GREEN,,,Trippple,MEXICO
76209,BELL,,CTN,CHOICE,GREEN,,,Trippple,MEXICO
76210,SQUASH-S,ORG,CTN,MEDIUM,YSN,GS1 STK,,DivineFl,MEXICO
76211,SQUASH-S,,CTN,MEDIUM,YSN,GS1 STK,,DivineFl,
76212,SQUASH-S,,CTN,MEDIUM,YSN,,,Earthblend,MEXICO
76213,SQUASH-S,,CTN,MEDIUM,YSN,,,Earthblend,
76214,CABBAGE,,RPC,20#,GREEN,,,,USA
76215,CABBAGE,,RPC,35#,GREEN,,,,USA
76216,CABBAGE,,RPC,35#,GREEN,,,,
76217,EGGPLANT,ORG,CTN,24CT FANCY,REG,GS1 STK,,Rico,MEXICO
76218,EGGPLANT,,CTN,24CT FANCY,REG,GS1 STK,,Rico,
76219,SQUASH-S,,CTN,MEDIUM,YSN,,,Orqui,MEXICO
76220,SQUASH-S,,CTN,MEDIUM,YSN,,,Orqui,
76221,SQUASH-W,,CTN,LARGE BU,KABOCHA,,,Label,MEXICO
76222,SQUASH-W,,CTN,LARGE BU,KABOCHA,,,Ehm,MEXICO
76223,SQUASH-S,,CTN,MEDIUM,ZUCC,,,Robinson Fresh,MEXICO
76224,SQUASH-S,,CTN,MEDIUM,ZUCC,,,Robinson Fresh,
76225,HOT PEPPER,,CTN,SUNT BU,SERRANO,,,,USA
76226,HOT PEPPER,,CTN,SUNT BU,SERRANO,,,,
76227,BELL,ORG,CTN,CHOICE LG,YELLOW,GS1 STK,,Signature,MEXICO
76228,BELL,,CTN,CHOICE MD,RED,,,Felicimo,MEXICO
76229,TOMATO,ORG,BAG,11/1# MESH,TOV,GS1 STK,,Magic,MEXICO
76230,TOMATO,,BAG,11/1# MESH,TOV,GS1 STK,,Magic,
76235,TOMATO,ORG,11#,4-5CT MD,TOV,GS1 STK,,Magic,MEXICO
76236,TOMATO,,11#,4-5CT MD,TOV,GS1 STK,,Magic,
76237,TOMATO,ORG,CLAM,12/2CT,BEEFSTEAK,GS1 STK,,Rowdy Rabbit,MEXICO
76238,TOMATO,,CLAM,12/2CT,BEEFSTEAK,GS1 STK,,Rowdy Rabbit,
76239,SQUASH-S,,CTN,X FANCY,YSN,GS1 STK,,DivineFl,MEXICO
76240,BELL,,CTN,CHOICE LG,GREEN,,,GreenPt,MEXICO
76241,BELL,,CTN,CHOICE LG,GREEN,,,GP Fresh,MEXICO
76242,CUCUMBER,,CTN,12CT SM,HH,,,,MEXICO
76243,CUCUMBER,,CTN,SMALL,,,,Happy,MEXICO
76244,BELL,,CTN,CHOICE,GREEN,,,Blue Ribbon,MEXICO
76245,BELL,,DRC,48CT,GREEN,,,Tenderland,MEXICO
76246,SQUASH-W,ORG,CTN,MEDIUM BU,ACORN,GS1 STK,,Rico,MEXICO
76247,CUCUMBER,ORG,CTN,SMALL,,,,Generic,MEXICO
76248,SQUASH-W,ORG,CTN,LARGE BU,ACORN,GS1 STK,,Generic,MEXICO
76249,CABBAGE,,CTN,MED36,GREEN,,,SantaMonica,USA
76250,CABBAGE,,CTN,MED36,GREEN,,,SantaMonica,
76251,HOT PEPPER,ORG,SPLIT,20#,TOMATILLO,,,Generic,MEXICO
76252,TOMATO,ORG,10#,MULTI,HEIRLOOM,NOPLU,,Wholesum,USA
76253,TOMATO,,10#,MULTI,HEIRLOOM,NOPLU,,Wholesum,
76254,CUCUMBER,,CTN,24CT,,,,Tricar,MEXICO
76255,BELL,ORG,CTN,XLARGE,ORANGE,NOPLU,,Republic,MEXICO
76256,BELL,ORG,11#,XLARGE,ORANGE,NOPLU,,Republic,MEXICO
76257,SQUASH-W,,CTN,LARGE BU,SPAGHETTI,GS1 STK,,Rico,MEXICO
76258,BELL,ORG,11#,LARGE,YELLOW,GS1 STK,,Idealharbest,MEXICO
76259,CUCUMBER,,CTN,36CT,,,,Generic,MEXICO
76260,CUCUMBER,,CTN,24CT,,,,Label,MEXICO
76261,CUCUMBER,,CTN,SELECT,,,,Grow All,MEXICO
76262,CUCUMBER,ORG,CTN,SELECT,HH,NOPLU,,Generic,MEXICO
76263,SQUASH-S,,CTN,FANCY,YSN,GS1 STK,,Wholesum,MEXICO
76264,BANANALEAF,,CTN,BU,,,,,MEXICO
76265,BELL,ORG,CTN,CHOICE,YELLOW,NOPLU,,Aztlan,MEXICO
76266,BELL,,11#,XLARGE,YELLOW,,,Rowdy Rabbit,MEXICO
76267,BELL,ORG,CTN,LARGE,YELLOW,GS1 STK,,Idealharbest,MEXICO
76268,BELL,ORG,CTN,CHOICE,YELLOW,GS1 STK,,Idealharbest,MEXICO
76269,BELL,ORG,11#,XLARGE,RED,GS1 STK,,IPR,MEXICO
76270,SQUASH-S,ORG,WRAP,8/2CT,MEDLEY,,,,
76271,BELL,ORG,WRAP,8/2CT,GREEN,,,,
76272,CUCUMBER,,CTN,SUPER,,,,Orqui,MEXICO
76273,CUCUMBER,,CTN,SUPER,,,,Orqui,
76275,ALOE,ORG,CTN,25#,,,,,MEXICO
76276,ALOE,ORG,CTN,25#,,,,,
76277,ALOE,,CTN,25#,,,,,
76278,CACTUS,,CRATE,35#,NOPAL,,,,
76279,CACTUS,,BAG,24/1#,DETHORNED NOPAL,,,,
76280,ONION,,CTN,30CT,GREEN,,,,
76281,BANANALEAF,,CTN,BU,,,,,
76282,TOMATO,ORG,CLAM,12/2CT,BEEFSTEAK,,,,
76283,SQUASH-S,ORG,TRAY,12/2C1#RPC,MEDLEY,NOPLU,,Rowdy Rabbit,NETHERLANDS
76284,BELL,ORG,CTN,MEDIUM,GREEN,ROLL STK,,Signature,MEXICO
76285,BELL,,CTN,MIXRED CH,GREEN,,,Blue Ribbon,USA
76286,SQUASH-S,ORG,11#,MEDIUM,YSN,GS1 STK,,,MEXICO
76287,BELL,,CTN,JUMBO,GREEN,,,PamPak,MEXICO
76288,BELL,,DRC,JUMBO,GREEN,,,Tricar,MEXICO
76291,SQUASH-S,,CTN,FCY84,ZUCC,,,La Estancia,MEXICO
76292,SQUASH-S,,CTN,FCY84,ZUCC,,,La Estancia,
76293,SQUASH-S,,CTN,FANCY,ZUCC,,,La Estancia,MEXICO
76294,SQUASH-S,,CTN,FANCY,ZUCC,,,La Estancia,
76295,CUCUMBER,,CTN,12CT LG,HH,,,Tricar,MEXICO
76296,CUCUMBER,,CTN,12CT LG,,,,Tricar,
76297,BEAN,,BAG,10/1.5#DRC,GREEN,,,Green Valley,MEXICO
76298,BEAN,,BAG,10/1.5#DRC,GREEN,,,Green Valley,
76299,BELL,ORG,CTN,MEDIUM,YELLOW,NOPLU,,Generic,MEXICO
76301,BELL,ORG,CTN,CHOICE MD,YELLOW,NOPLU,,Signature,MEXICO
76302,CABBAGE,,RPC,35#,RED,,,RPC IFCO,USA
76303,CABBAGE,,RPC,35#,RED,,,RPC IFCO,
76304,HOT PEPPER,,SPLIT,20#,SERRANO,,,,MEXICO
76305,HOT PEPPER,,SPLIT,20#,SERRANO,,,,
76306,TOMATO,ORG,1 LYR,45CT,BEEFSTEAK,GS1 STK,,Rowdy Rabbit,MEXICO
76307,TOMATO,,1 LYR,45CT,BEEFSTEAK,GS1 STK,,Rowdy Rabbit,
76308,TOMATO,ORG,1 LYR,45CT,BEEFSTEAK,ROLL STK,,Magic,MEXICO
76309,TOMATO,,1 LYR,45CT,BEEFSTEAK,ROLL STK,,Magic,
76310,SQUASH-S,ORG,CTN,X FANCY,YSN,NOPLU,,Idealharbest,MEXICO
76311,SQUASH-S,,CTN,X FANCY,YSN,NOPLU,,Idealharbest,
76312,BELL,,CTN,XLARGE,GREEN,,,IPR,MEXICO
76313,SQUASH-S,,11#,XFANCY,YSN,GS1 STK,,Walmart,MEXICO
76314,SQUASH-S,,11#,XFANCY,YSN,GS1 STK,,Walmart,
76315,SQUASH-S,ORG,11#,XFANCY,YSN,GS1 STK,,Walmart,MEXICO
76316,BELL,,CTN,JUMBO,GREEN,,,Bj Bros,MEXICO
76317,SQUASH-S,,CTN,LGE BU,ZUCC,,,Idealharbest,MEXICO
76318,SQUASH-S,,CTN,LGE BU,ZUCC,,,Idealharbest,
76319,CUCUMBER,,CTN,SUPER,,,,Bj Bros,MEXICO
76320,CUCUMBER,,CTN,SUPER,,,,Bj Bros,
76321,BELL,,CTN,XLARGE,GREEN,,,Marengo,MEXICO
76322,SQUASH-S,ORG,TRAY,12/2C1#RPC,MEDLEY,NOPLU,,Generic,USA
76323,SQUASH-S,ORG,TRAY,12/2C1#RPC,ZUCC,NOPLU,,Generic,USA
76324,CUCUMBER,,CTN,12CT MD,HH,,,Gardenqueen,MEXICO
76325,CUCUMBER,,CTN,12CT MD,,,,Gardenqueen,
76326,SQUASH-S,ORG,CTN,FANCY,ZUCC,NOPLU,,Idealharbest,MEXICO
76327,SQUASH-S,,CTN,FANCY,ZUCC,NOPLU,,Idealharbest,
76328,SQUASH-W,ORG,RPC,35#,SPAGHETTI,,,Rico,MEXICO
76329,SQUASH-W,ORG,RPC,35#,ACORN,GS1 STK,,Rico,MEXICO
76330,CUCUMBER,,CTN,PLAIN,,,,Bj Bros,MEXICO
76331,CUCUMBER,,CTN,PLAIN,,,,Bj Bros,
76332,CACTUS,,BAG,24/1#,NOPAL,,,,
76333,EGGPLANT,,RPC,18CT FANCY,REG,PLU STK,,,USA
76334,EGGPLANT,,RPC,18CT FANCY,REG,PLU STK,,,
76335,EGGPLANT,,RPC,18CT FANCY,REG,PLU STK,,,MEXICO
76336,SQUASH-S,ORG,CTN,X FANCY,YSN,ROLL STK,,Idealharbest,MEXICO
76337,SQUASH-S,,CTN,X FANCY,YSN,ROLL STK,,Idealharbest,
76338,HOT PEPPER,,CTN,BU,ANAHEIM,,,Villanos,MEXICO
76339,HOT PEPPER,,CTN,BU,ANAHEIM,,,Villanos,
76340,BELL,ORG,CTN,LARGE,GREEN,ROLL STK,,Republic,MEXICO
76341,BELL,,CTN,XLARGE,GREEN,,,FreshRep,MEXICO
76342,BROCCOLI,ORG,CTN,22-24#,CROWN,NOPLU,,Creekside,USA
76343,CUCUMBER,ORG,CTN,36CT,,,,Generic,MEXICO
76344,CUCUMBER,ORG,BIN,1400#,,NOPLU,,Rowdy Rabbit,MEXICO
76345,CORN,,TRAY,12/4 CT GB,BICOLOR,,,,MEXICO
76346,CUCUMBER,,CTN,SUPER,,,,Gemco,MEXICO
76347,BELL,ORG,CTN,CHOICE,ORANGE,NOPLU,,Aztlan,MEXICO
76348,CUCUMBER,,CTN,SUPER,,,,Seeded ,MEXICO
76349,CUCUMBER,,CTN,SUPER,,,,Seeded ,
76350,HOT PEPPER,,BAG,12/1#,MINISWEET,,,Mighty Mini,MEXICO
76351,HOT PEPPER,,BAG,12/1#,MINISWEET,,,Mighty Mini,
76352,SQUASH-S,,CTN,MED80,ZUCC,,,Harvesttime,MEXICO
76353,SQUASH-S,,CTN,MED80,ZUCC,,,Harvesttime,
76354,SQUASH-S,,CTN,MEDIUM,ZUCC,,,Blue Ribbon,MEXICO
76355,SQUASH-S,,CTN,MEDIUM,ZUCC,,,Blue Ribbon,
76356,SQUASH-S,ORG,11#,XFANCY,YSN,GS1 STK,,Generic,MEXICO
76357,SQUASH-S,,11#,XFANCY,YSN,GS1 STK,,Generic,
76358,CABBAGE,,CTN,MED30,SAVOY,,,Blue Ribbon,USA
76359,CABBAGE,,CTN,MED30,SAVOY,,,Blue Ribbon,
76360,SQUASH-S,ORG,CTN,FANCY,ZUCC,NOPLU,,Rich,MEXICO
76361,SQUASH-S,,CTN,FANCY,ZUCC,NOPLU,,Rich,
76362,MANGO,,CTN,18CT,CHAMPAGNE,GS1 STK,,Champagne,MEXICO
76363,MANGO,,CTN,18CT,CHAMPAGNE,GS1 STK,,Champagne,
76366,SQUASH-S,ORG,CTN,FANCY,ZUCC,ROLL STK,,Realiza,MEXICO
76367,SQUASH-S,,CTN,FANCY,ZUCC,ROLL STK,,Realiza,
76368,EGGPLANT,ORG,CTN,24CT**,REG,ROLL STK,,Florizaaztlan,MEXICO
76369,EGGPLANT,,CTN,24CT**,REG,ROLL STK,,Florizaaztlan,
76370,BELL,ORG,CTN,MEDIUM,YELLOW,ROLL STK,,Aztlan,MEXICO
76371,BELL,ORG,CTN,MEDIUM,ORANGE,ROLL STK,,Aztlan,MEXICO
76372,BELL,ORG,11#,XLARGE,ORANGE,NOPLU,,Rowdy Rabbit,MEXICO
76374,SQUASH-S,,CTN,FANCY,GREY,,,Green Valley,MEXICO
76375,SQUASH-S,,CTN,FANCY,GREY,,,Green Valley,
76376,BELL,,11#,XLARGE,ORANGE,,,Gardenqueen,MEXICO
76377,BELL,,CTN,XLARGE,GREEN,,,Blue Ribbon,
76378,BELL,,CTN,SUNTAN CH,GREEN,,,Blue Ribbon,
76379,SQUASH-S,,CTN,X FANCY,ZUCC,,,Blue Ribbon,USA
76380,SQUASH-S,,CTN,X FANCY,ZUCC,,,Blue Ribbon,
76381,BELL,ORG,CTN,CHOICE,GREEN,GS1 STK,,Cache,MEXICO
76382,BELL,,DRC,XLARGE,GREEN,,,Label,MEXICO
76383,SQUASH-S,,CTN,MEDIUM,ZUCC,,,St Arthur,MEXICO
76384,SQUASH-S,,CTN,MEDIUM,ZUCC,,,St Arthur,
76385,MANGO,,CTN,10CT,TOMMY,,,Frello,MEXICO
76386,MANGO,,CTN,10CT,TOMMY,,,Frello,
76387,CUCUMBER,ORG,CTN,SUPER,HH,,,,USA
76388,MANGO,,CTN,10CT,TOMMY,,,Freska,MEXICO
76389,MANGO,,CTN,10CT,TOMMY,,,Freska,
76390,EGGPLANT,,CTN,24CT**,REG,NOPLU,,Florizaaztlan,MEXICO
76391,EGGPLANT,,CTN,24CT**,REG,NOPLU,,Florizaaztlan,
76392,SQUASH-S,ORG,CTN,MEDIUM,ZUCC,ROLL STK,,Rico,MEXICO
76393,SQUASH-S,,CTN,MEDIUM,ZUCC,ROLL STK,,Rico,
76394,CUCUMBER,,CTN,PLAIN,,,,Trippple,MEXICO
76395,CUCUMBER,,CTN,PLAIN,,,,Trippple,
76396,MANGO,,CTN,9CT,TOMMY,,,Freska,MEXICO
76397,MANGO,,CTN,9CT,TOMMY,,,Freska,
76398,BELL,,11#,JUMBO,ORANGE,,,Gardenqueen,MEXICO
76399,SQUASH-S,,CTN,#2 BU,ZUCC,,,Top Notch,USA
76400,SQUASH-S,,CTN,#2 BU,ZUCC,,,Top Notch,
76401,SQUASH-W,,CTN,LARGE BU,BUTTERCUP,,,Ehm,MEXICO
76402,BELL,,CTN,XXLARGE,GREEN,,,Trippple,MEXICO
76403,TOMATO,,10#,MULTI,HEIRLOOM,GS1 STK,,Wholesum,MEXICO
76404,EGGPLANT,ORG,CTN,24CT**,REG,NOPLU,,Florizaaztlan,MEXICO
76405,BROCCOLI,ORG,CTN,22-24#,CROWN,GS1 STK,,,MEXICO
76406,CUCUMBER,,CTN,24CT,,,,Earthblend,MEXICO
76407,CUCUMBER,,CTN,24CT,,,,Earthblend,
76408,CUCUMBER,,CTN,36CT,,,,OTB,MEXICO
76409,CUCUMBER,,CTN,PLAIN,,,,Divine ,MEXICO
76410,CUCUMBER,,CTN,PLAIN,,,,Divine ,
76411,EGGPLANT,,CTN,32CT FANCY,REG,,,Golden West,ECUADOR
76416,CABBAGE,,25#,MEDIUM,RED,,,Top Notch,USA
76417,CABBAGE,,25#,MEDIUM,RED,,,Top Notch,
76418,SQUASH-W,,RPC,35#,SPAGHETTI,GS1 STK,,Rico,MEXICO
76419,BELL,,DRC,JUMBO,,,,,
76420,BELL,,CTN,XXLARGE,GREEN,,,Tricar,MEXICO
76421,BELL,ORG,CTN,XLARGE,GREEN,GS1 STK,,Robinson Fresh,MEXICO
76422,BELL,ORG,11#,XLARGE,RED,NOPLU,,Republic,MEXICO
76423,CUCUMBER,,CTN,SUPER,,,,Nelly Best,MEXICO
76424,CUCUMBER,,CTN,SUPER,,,,Nelly Best,
76427,EGGPLANT,,CTN,32CT FANCY,REG,,,Pueblos Pride,MEXICO
76428,EGGPLANT,,CTN,32CT FANCY,REG,,,Pueblos Pride,
76429,BEAN,,DPC,BULK,GREEN,,,Nelly Best,MEXICO
76430,BEAN,,DPC,BULK,GREEN,,,Nelly Best,
76431,CUCUMBER,,CTN,SELECT,,,,Nelly Best,MEXICO
76432,CUCUMBER,,CTN,SELECT,,,,Nelly Best,
76433,CUCUMBER,,CTN,PLAIN,,,,Nelly Best,MEXICO
76434,CUCUMBER,,CTN,PLAIN,,,,Nelly Best,
76435,CUCUMBER,,CTN,SELECT,,,,Harvest Sel,MEXICO
76436,CUCUMBER,,CTN,SELECT,,,,Orqui,MEXICO
76437,CUCUMBER,,CTN,SELECT,,,,Orqui,
76438,MANGO,,CTN,18CT,ATA,,,Bunny,MEXICO
76440,BELL,ORG,CTN,LARGE,GREEN,ROLL STK,,Cache,MEXICO
76441,BELL,,CTN,LARGE,GREEN,,,Felicimo,MEXICO
76442,SQUASH-W,,CTN,LARGE BU,ACORN,,,Produce House,USA
76443,TOMATO,ORG,1 LYR,20CT,BEEFSTEAK,GS1 STK,,Rowdy Rabbit,MEXICO
76444,TOMATO,,1 LYR,20CT,BEEFSTEAK,GS1 STK,,Rowdy Rabbit,
76445,TOMATO,ORG,1 LYR,22CT,BEEFSTEAK,GS1 STK,,Rowdy Rabbit,MEXICO
76446,TOMATO,,1 LYR,22CT,BEEFSTEAK,GS1 STK,,Rowdy Rabbit,
76447,TOMATO,ORG,1 LYR,25CT,BEEFSTEAK,GS1 STK,,Rowdy Rabbit,MEXICO
76448,TOMATO,,1 LYR,25CT,BEEFSTEAK,GS1 STK,,Rowdy Rabbit,
76450,BELL,ORG,WRAP,12/2CT,MIX,NOPLU,,Walmart,MEXICO
76455,SQUASH-S,ORG,11#,FANCY,YSN,NOPLU,,,MEXICO
76456,SQUASH-S,,11#,FANCY,YSN,NOPLU,,,
76457,TOMATO,ORG,25#,LG,ROMA,NOPLU,,Covilli,MEXICO
76458,TOMATO,,25#,LG,ROMA,NOPLU,,Covilli,
76459,EGGPLANT,,CTN,24CT FANCY,ITALIAN,,,Sunfed,MEXICO
76460,EGGPLANT,,CTN,24CT FANCY,ITALIAN,,,Sunfed,
76461,BELL,ORG,11#,XLARGE,RED,GS1 STK,,RoyalFl,MEXICO
76462,BELL,ORG,11#,XLARGE,ORANGE,GS1 STK,,RoyalFl,MEXICO
76463,BELL,ORG,11#,XLARGE,YELLOW,GS1 STK,,RoyalFl,MEXICO
76464,TOMATO,ORG,25#,MED,ROMA,NOPLU,,Covilli,MEXICO
76465,TOMATO,,25#,MED,ROMA,NOPLU,,Covilli,
76466,MANGO,,CTN,10CT,TOMMY,,,Signature,MEXICO
76467,MANGO,,CTN,10CT,TOMMY,,,Signature,
76468,BELL,,DRC,LARGE,GREEN,,,Label,MEXICO
76469,CUCUMBER,,CTN,24CT,,,,Tenderland,MEXICO
76470,CUCUMBER,,CTN,24CT,,,,Tenderland,
76471,MANGO,,CTN,10CT,TOMMY,,,Seald Sweet,MEXICO
76472,MANGO,,CTN,10CT,TOMMY,,,Seald Sweet,
76473,MANGO,,CTN,10CT,TOMMY,,,RCF,MEXICO
76474,MANGO,,CTN,10CT,TOMMY,,,RCF,
76476,CABBAGE,,WRAP,24CT,GREEN,,,,USA
76477,TOMATO,ORG,25#,SM,ROMA,ROLL STK,,376,MEXICO
76478,TOMATO,,25#,SM,ROMA,ROLL STK,,376,
76479,HOT PEPPER,,SPLIT,20#,TOMATILLO,,,Villanos,MEXICO
76480,HOT PEPPER,,SPLIT,20#,TOMATILLO,,,Villanos,
76481,EGGPLANT,,CTN,CHOICE #2,REG,,,Blue Ribbon,USA
76482,EGGPLANT,,CTN,CHOICE #2,REG,,,Blue Ribbon,
76483,EGGPLANT,,SPLIT,10# FANCY,REG,,,Blue Ribbon,USA
76484,EGGPLANT,,SPLIT,10# FANCY,REG,,,Blue Ribbon,
76485,EGGPLANT,,CTN,CHOICE #2,REG,,,,USA
76486,EGGPLANT,,CTN,CHOICE #2,REG,,,,
76487,BELL,ORG,CTN,CHOICE,GREEN,NOPLU,,Rowdy Rabbit,MEXICO
76488,BEAN,,BAG,15/1.6#DRC,GREEN,,,J&B,MEXICO
76489,BEAN,,BAG,15/1.6#DRC,GREEN,,,J&B,
76490,BEAN,,BAG,10/1.5#DRC,GREEN,,,J&B,MEXICO
76491,BEAN,,BAG,10/1.5#DRC,GREEN,,,J&B,
76494,TOMATO,ORG,BAG,14/1#,ROMA,,,,MEXICO
76495,TOMATO,,BAG,14/1#,ROMA,,,,
76496,MANGO,,CTN,18CT,CHAMPAGNE,,,Champagne,MEXICO
76497,MANGO,,CTN,18CT,CHAMPAGNE,,,Champagne,
76498,BELL,ORG,CTN,LARGE,RED,NOPLU,,Generic,MEXICO
76499,BELL,ORG,11#,JUMBO,RED,GS1 STK,,RoyalFl,MEXICO
76500,BELL,ORG,11#,JUMBO,ORANGE,GS1 STK,,RoyalFl,MEXICO
76501,CUCUMBER,,CTN,24CT,,,,Castesa,MEXICO
76502,HOT PEPPER,,CTN,BU,SERRANO,,,Bj Bros,MEXICO
76503,HOT PEPPER,,CTN,BU,SERRANO,,,Bj Bros,
76504,SQUASH-S,,CTN,FANCY,YSN,,,St Arthur,MEXICO
76505,SQUASH-S,,CTN,FANCY,YSN,,,St Arthur,
76506,CUCUMBER,,CTN,SMALL,,NOPLU,,Rowdy Rabbit,MEXICO
76507,CUCUMBER,,CTN,SMALL,,,,Rowdy Rabbit,
76508,CUCUMBER,,CTN,SELECT,,NOPLU,,Rowdy Rabbit,MEXICO
76509,CUCUMBER,,CTN,SUPER,,NOPLU,,Rowdy Rabbit,MEXICO
76510,CUCUMBER,,CTN,LARGE,,NOPLU,,Rowdy Rabbit,MEXICO
76511,EGGPLANT,,CTN,24CT FANCY,REG,,,Golden West,ECUADOR
76512,BELL,,CTN,XLARGE,GREEN,,,Green Valley,MEXICO
76513,CUCUMBER,,CTN,SMALL,,NOPLU,,Generic,MEXICO
76514,CUCUMBER,,CTN,SELECT,,NOPLU,,Generic,MEXICO
76515,CUCUMBER,,CTN,SUPER,,NOPLU,,Generic,MEXICO
76516,CUCUMBER,,CTN,LARGE,,NOPLU,,Generic,MEXICO
76517,BELL,ORG,CTN,LARGE,GREEN,GS1 STK,,Florizaaztlan,MEXICO
76518,BELL,ORG,CTN,LARGE,YELLOW,GS1 STK,,Cache,MEXICO
76519,EGGPLANT,ORG,CTN,24CT FANCY,REG,GS1 STK,,DiveMex,MEXICO
76520,EGGPLANT,,CTN,24CT FANCY,REG,GS1 STK,,DiveMex,
76521,TOMATO,ORG,25#,MED,ROMA,ROLL STK,,376,MEXICO
76522,TOMATO,,25#,MED,ROMA,ROLL STK,,376,
76523,CABBAGE,,BAG,50/10#,GREEN,,,STPBR,USA
76524,CABBAGE,,BAG,50/10#,GREEN,,,STPBR,
76525,CUCUMBER,,CTN,PLAIN,,NOPLU,,Generic,MEXICO
76526,CUCUMBER,,CTN,SMALL,,NOPLU,,Golden West,MEXICO
76527,CUCUMBER,,CTN,SELECT,,NOPLU,,Golden West,MEXICO
76528,CUCUMBER,,CTN,SUPER,,NOPLU,,Golden West,MEXICO
76529,CUCUMBER,,CTN,PLAIN,,NOPLU,,Golden West,MEXICO
76530,SQUASH-S,,CTN,XFCY80,GREY,,,FreshFarm,MEXICO
76531,SQUASH-S,,CTN,X FANCY,GREY,,,FreshFarm,MEXICO
76532,SQUASH-S,,CTN,X FANCY,GREY,,,FreshFarm,
76535,TOMATO,,10#,MULTI,BEEFSTEAK,,,,MEXICO
76536,TOMATO,,10#,MULTI,BEEFSTEAK,,,,
76537,TOMATO,ORG,20#,LG,GRAPE,NOPLU,,Sunfed,MEXICO
76538,TOMATO,,20#,LG,GRAPE,NOPLU,,Sunfed,
76539,TOMATO,ORG,10#,MULTI,BEEFSTEAK,,,,MEXICO
76540,SQUASH-S,,CTN,MEDIUM,YSN,,,Trippple,MEXICO
76541,SQUASH-S,,CTN,MEDIUM,YSN,,,Trippple,
76542,BELL,ORG,11#,LARGE,ORANGE,GS1 STK,,RoyalFl,MEXICO
76543,SQUASH-S,ORG,CTN,MEDIUM,ZUCC,NOPLU,,Idealharbest,MEXICO
76544,SQUASH-S,,CTN,MEDIUM,ZUCC,NOPLU,,Idealharbest,
76545,BELL,ORG,11#,JUMBO,YELLOW,GS1 STK,,RoyalFl,MEXICO
76546,CUCUMBER,,CTN,PLAIN,,,,Castesa,MEXICO
76547,BELL,,CTN,CHOICE,GREEN,,,Juca,MEXICO
76548,MANGO,,CTN,10CT,TOMMY,,,Bunny,MEXICO
76549,MANGO,,CTN,10CT,TOMMY,,,Bunny,
76550,BELL,,11#,XLARGE,ORANGE,,,DivineFl,MEXICO
76551,SQUASH-W,ORG,CTN,LARGE BU,BUTTERCUP,GS1 STK,,Rico,NETHERLANDS
76552,TOMATO,ORG,2 LYR,4X4,VINE RIPE,NOPLU,,376,MEXICO
76553,TOMATO,,2 LYR,4X4,VINE RIPE,NOPLU,,376,
76554,BELL,,CTN,CHOICE,RED,,,Harvest Sel,MEXICO
76555,CUCUMBER,ORG,CTN,12CT SM,HH,GS1 STK,,Sunfed,MEXICO
76556,CUCUMBER,,CTN,12CT SM,,,,Sunfed,
76557,CUCUMBER,ORG,CTN,12CT LG,HH,GS1 STK,,DivineFl,MEXICO
76558,CUCUMBER,,CTN,12CT LG,,,,DivineFl,
76559,CABBAGE,,CTN,JUMBO,GREEN,,,Blue Ribbon,USA
76560,CABBAGE,,CTN,JUMBO,GREEN,,,Blue Ribbon,
76561,TOMATO,ORG,25#,LG,ROMA,NOPLU,,Chucho,MEXICO
76562,TOMATO,,25#,LG,ROMA,NOPLU,,Chucho,
76563,CUCUMBER,,CTN,PLAIN,,,,Ehm,MEXICO
76564,CUCUMBER,,CTN,PLAIN,,,,Ehm,
76566,BELL,ORG,CTN,CHOICE,ORANGE,NOPLU,,Signature,MEXICO
76567,BELL,,CTN,XLARGE,GREEN,,,Produce House,MEXICO
76569,HOT PEPPER,,BAG,12/10OZ,JALAPENO,,,,
76570,HOT PEPPER,,BAG,12/10OZ,JALAPENO,,,,USA
